CustomerID,prob_churn
0928-XUTSN,0.8502124222934982
8266-VBFQL,0.8497970320324789
9121-PHQSR,0.849576428470159
5701-YVSVF,0.8495101135869225
0396-YCHWO,0.8494687953666794
5091-HFAZW,0.8493776947040036
6407-UTSLV,0.8491780367707438
3295-YVUSR,0.8491660195652011
6856-RAURS,0.8488155503960277
0258-NOKBL,0.848517192894021
3370-HXOPH,0.8483462936954627
4633-MKHYU,0.8481750513860129
2439-LYPMQ,0.8480110339229533
8325-QRPZR,0.8480022729027274
4291-SHSBH,0.8479317889433474
0225-ZORZP,0.8478730115469816
3411-WLRSQ,0.8476790914772994
7823-JSOAG,0.8475709363402399
1475-VWVDO,0.847335951662343
2107-FBPTK,0.8470219120956238
1104-TNLZA,0.8466080432507481
3496-LFSZU,0.8459150073317226
5628-FCGYG,0.8452863544429733
6435-SRWBJ,0.8451048457737508
4647-MUZON,0.8445621063523703
2754-SDJRD,0.8437421320985358
2038-OEQZH,0.843329277123576
1016-DJTSV,0.8429626524654634
2041-JIJCI,0.8429199981909953
5117-IFGPS,0.8409936240108847
3904-UKFRE,0.8408629044960575
0793-TWELN,0.8405359206582516
2674-MIAHT,0.8405105601608787
8035-PWSEV,0.8403789315471394
8714-CTZJW,0.8403784372112432
2665-NPTGL,0.8402819735761502
1251-STYSZ,0.8402114091766085
6267-DCFFZ,0.8401354688971078
6705-LXORM,0.8400266796179245
6339-YPSAH,0.8394824950323861
2809-ZMYOQ,0.8391563779039775
6198-ZFIOJ,0.8391478600969766
5989-PGKJB,0.8386483561039355
6918-UMQCG,0.8386007365541173
8270-RKSAP,0.8373232433668887
4536-PLEQY,0.837202542672935
1226-IENZN,0.8361632778459224
2135-DQWAQ,0.8360858739070958
9696-RMYBA,0.8356358135570732
0674-DGMAQ,0.8348267884183739
8356-WUAOJ,0.8343895130681003
2235-DWLJU,0.8343808446419324
5216-WASFJ,0.8341648533623526
7590-VHVEG,0.8340756938834873
0139-IVFJG,0.8340010985810749
1028-FFNJK,0.8326761264247884
8709-KRDVL,0.8325873357672829
4583-PARNH,0.8322854403599775
8160-HOWOX,0.8320839610707312
3365-SAIGS,0.8319905812035431
8132-YPVBX,0.8318454396519623
9822-OAOVB,0.8315764981303481
5501-TVMGM,0.8315723022808715
2740-TVLFN,0.8315067888285458
0248-IPDFW,0.831505739527805
0674-EYYZV,0.8314170839876329
7379-FNIUJ,0.8311313203192461
7422-WNBTY,0.8309869081981723
4716-HHKQH,0.8307745442508884
8404-GFGCZ,0.8303454481400075
8873-GLDMH,0.8295000570108463
9588-OZDMQ,0.8289237299390486
9279-CJEOJ,0.8285982794970941
9208-OLGAQ,0.8281003870187511
4686-UXDML,0.8279047157591258
5044-LRQAQ,0.8276770424022823
2373-NTKOD,0.827492163872247
5043-TRZWM,0.8273278385720804
9840-EFJQB,0.8273021590195673
2262-SLNVK,0.8272111863013455
6778-YSNIH,0.8261911676319239
7801-KICAO,0.8260454304170377
4059-IIEBK,0.8255719250009712
6833-JMZYP,0.8253838264325182
0432-CAJZV,0.8253384927863714
7318-EIVKO,0.8251733925533121
6242-MBHPK,0.8251507763534394
5032-MIYKT,0.8237832311485387
8309-IEYJD,0.8237810567308241
9617-INGJY,0.8237810567308241
7315-WYOAW,0.8237720276416577
1754-GKYPY,0.8232547969289973
3003-CMDUU,0.8229051706298293
2080-GKCWQ,0.8223680061400682
1078-TDCRN,0.8221875152338555
5442-BHQNG,0.8220943279505208
5339-PXDVH,0.8216918383939698
3951-NJCVI,0.8214803990934383
2504-DSHIH,0.821060134868009
6496-JDSSB,0.8209400801626224
9133-AYJZG,0.8202122063069772
0988-JRWWP,0.8201045453076268
4612-SSVHJ,0.8197826834789851
5405-ZMYXQ,0.8194617078093306
4450-DLLMH,0.8189849503341263
9093-FPDLG,0.8189335400257494
6923-JHPMP,0.8186507997553066
9506-UXUSK,0.8183885202657867
4299-SIMNS,0.8180337314555678
9741-YLNTD,0.8179010294512306
2959-FENLU,0.8177963548403788
0817-HSUSE,0.8176934302660613
4183-MYFRB,0.8172437894260729
0447-RXSGD,0.8168828184072604
1666-JXLKU,0.8167498765205403
4854-CIDCF,0.8165904346559699
0928-JMXNP,0.8161976158330964
4815-GBTCD,0.8157860355561297
6994-KERXL,0.815630878704493
5543-QDCRY,0.8153954705348271
9773-PEQBZ,0.8149197047005841
3312-UUMZW,0.8147230807512682
9494-MRNYX,0.8146721939321298
0196-JTUQI,0.8145247248605687
3384-CTMSF,0.8139714914553104
2325-NBPZG,0.813959943350274
2800-VEQXM,0.8139335604497524
3841-CONLJ,0.8138173985041082
8617-ENBDS,0.8138064913144973
4029-HPFVY,0.8135317027177577
4983-CCWMC,0.8132361270890889
0899-LIIBW,0.8131365973245958
0581-BXBUB,0.8124252851295964
8903-WMRNW,0.8115153332554511
5453-AXEPF,0.811474325380228
9885-AIBVB,0.8114083652269939
3223-DWFIO,0.8111413579380607
6652-YFFJO,0.8109400872086127
1399-UBQIU,0.8108516556024323
5652-MSDEY,0.8108318352063945
1932-UEDCX,0.8105943657331234
3518-PZXZQ,0.8104817709438757
0491-KAPQG,0.8103851492532027
5879-SESNB,0.810036043803707
0315-LVCRK,0.80999275956314
2603-HVKCG,0.8099918557519177
1766-GKNMI,0.8098103752969815
4741-WWJQZ,0.8083918927385715
0420-HLGXF,0.8079521898269685
1751-NCDLI,0.8078894513517683
5122-CYFXA,0.8076108063615888
7714-YXSMB,0.8073840145559348
6260-ONULR,0.8072876880246919
5899-OUVKV,0.8061717595560873
1746-TGTWV,0.8059832882708313
5271-DBYSJ,0.804856884208582
2969-QWUBZ,0.8046658676041994
5233-AOZUF,0.8046428058078984
0682-USIXD,0.8043853684938206
1319-YLZJG,0.8043352515554031
0434-CSFON,0.8040667288599239
6599-SFQVE,0.8038910284181653
7426-RHZGU,0.8036616665183856
1307-ATKGB,0.8036263218049862
5692-ICXLW,0.8030617537493345
3420-ZDBMA,0.8028620954468341
2187-PKZAY,0.8027378488692148
8104-OSKWT,0.8019156617351291
9643-YBLUR,0.8017025935264331
7278-CKDNC,0.8013299005269909
7351-KYHQH,0.8001103717235629
3597-MVHJT,0.8000570137852651
1304-BCCFO,0.7993508227232488
5760-FXFVO,0.7986455704484876
7952-OBOYL,0.7986179694288782
9752-ZNQUT,0.7985096624617541
8705-WZCYL,0.7984180673128167
4373-VVHQL,0.7984168619060477
7365-BVCJH,0.7979258139590281
8224-DWCKX,0.7976278428029437
1658-TJVOA,0.7975824145980952
1302-UHBDD,0.7973534127309121
5183-SNMJQ,0.797256108059204
9050-IKDZA,0.7971588472455482
3771-PZOBW,0.7967574970520925
9432-VOFYX,0.7963623848816914
9129-UXERG,0.7963049790334309
8543-MSDMF,0.7962958933782064
2080-CAZNM,0.7957496291670283
0620-DLSLK,0.7948738997842216
1436-ZMJAN,0.7940952212082169
6217-TOWGS,0.7939565203958092
4998-IKFSE,0.7938746735429569
0147-ESWWR,0.7937215182035888
5119-KEPFY,0.7928354839358093
0650-BWOZN,0.7926217210076382
5439-WIKXB,0.792343833194231
3916-NRPAP,0.7921629436395285
7077-XJMET,0.7921493134477912
0224-RLWWD,0.7920547827751553
6519-CFDBX,0.7918487055793941
5605-IYGFG,0.7915566751137375
0958-YHXGP,0.7911077525456723
0439-IFYUN,0.791020494716841
5482-VXSXJ,0.7909522971425887
7924-GJZFI,0.7906959620270467
7978-DKUQH,0.7903151888212357
1769-GRUIK,0.7898580621007664
5666-CYCYZ,0.789546972815308
8630-FJLIB,0.7892084189654157
6103-BOCOU,0.7889811880614346
1636-NTNCO,0.7886646777133541
6719-OXYBR,0.7884413447058046
8584-KMVXD,0.788429735488009
5599-HVLTW,0.7882652680363287
1212-GLHMD,0.7880454282202457
8648-PFRMP,0.7879129560261381
5606-AMZBO,0.7878121230784546
5226-NOZFC,0.7875994548902211
0428-IKYCP,0.7869315402724502
3211-AAPKX,0.7867857571785867
4690-PKDQG,0.7867621310640519
5016-IBERQ,0.7864361591405273
0921-OHLVP,0.7862137568845302
4480-QQRHC,0.786049532417495
7718-RXDGG,0.7854658094638324
9796-BPKIW,0.7851046191105264
1101-SSWAG,0.78507728884129
0114-PEGZZ,0.7847182534831684
9355-NPPFS,0.784232371520876
2322-VCZHZ,0.7839137282365916
0096-BXERS,0.7838842244811492
0570-BFQHT,0.7837182316332023
8990-ZXLSU,0.7836572897196005
5022-KVDQT,0.7833000592673126
8212-CRQXP,0.7832874842691193
9167-APMXZ,0.7825756470797737
5916-QEWPT,0.782568430045323
2523-EWWZL,0.7823849471851522
9274-UARKJ,0.7821449121669493
2697-NQBPF,0.7815039259108297
7284-BUYEC,0.7815038768907159
8778-LMWTJ,0.7811797428647393
6175-IRFIT,0.7810720358345367
6559-PDZLR,0.7809103427293348
2831-EBWRN,0.7794403146231689
8563-OYMQY,0.7790198961770645
9058-MJLZC,0.7788323166891281
9927-DSWDF,0.7788116774790634
9365-SRSZE,0.7785481569434387
2507-QZPQS,0.7779015952391561
3703-KBKZP,0.7778969795276786
7176-WIONM,0.7778022912962935
0708-LGSMF,0.7776490814887248
1384-RCUXW,0.7775746117730143
2424-WVHPL,0.7772721270883194
8687-BAFGU,0.7772539744807128
1194-HVAIF,0.7769540387143413
2971-SGAFL,0.7761136713104869
8818-DOPVL,0.7756577136640699
2739-CACDQ,0.7753842619475995
6907-FLBER,0.7751459662082083
3956-MGXOG,0.7746555151851708
4546-FOKWR,0.7744621134225712
5857-TYBCJ,0.7738959636022459
8695-ARGXZ,0.773509022028676
2203-GHNWN,0.7734754562410799
0581-MDMPW,0.7732605353190702
5404-GGUKR,0.7731231383366189
2468-SJFLM,0.77309888217666
7855-DIWPO,0.7726959925723919
1391-UBDAR,0.7721731671000868
0749-IRGQE,0.7716690328675853
9572-WUKSB,0.7713249628555564
7442-YGZFK,0.7708361556347715
8849-AYPTR,0.7707926601467353
2501-XWWTZ,0.7706305946196306
4137-BTIKL,0.7699750226825249
3914-FDRHP,0.7695701784767358
5035-BVCXS,0.7692210690232301
3995-WFCSM,0.7685444321121571
6625-UTXEW,0.7683111318538777
5630-IXDXV,0.7672026813288114
8490-BXHEO,0.7657512428613805
3196-NVXLZ,0.765551405625477
8040-MNRTF,0.7654664496026982
4360-PNRQB,0.7653049287352129
2761-XECQW,0.7651790905028379
6048-QBXKL,0.7645061950224846
2916-BQZLN,0.7641490316019285
1580-BMCMR,0.7636998569226915
8313-KTIHG,0.7632891669333522
9552-TGUZV,0.7628084222371359
3853-LYGAM,0.7624927952846644
3588-WSTTJ,0.7622803713746825
7508-SMHXL,0.7616345830340271
7404-JLKQG,0.7614859109474407
6522-YRBXD,0.7612756045703042
3748-FVMZZ,0.7611130429786321
2832-KJCRD,0.7610692455171019
5650-YLIBA,0.7608058299470573
2931-FSOHN,0.7607235060386026
0869-PAPRP,0.7605960228355382
2637-FKFSY,0.7604359406038163
0577-WHMEV,0.7599730492998733
3002-WQZWT,0.7598096622997158
9921-QFQUL,0.7596285319099245
1941-HOSAM,0.7595987703477051
3955-JBZZM,0.7595024340561193
8456-QDAVC,0.7594950813039907
4468-KAZHE,0.7592534755958094
1833-TCXKK,0.7588647282012942
3717-OEAUQ,0.7587508639763352
0082-OQIQY,0.7584711648151159
7011-CVEUC,0.7584704926391591
3312-ZWLGF,0.7574038945082108
0599-XNYDO,0.7565300023730733
9529-OFXHY,0.7561543887821934
3050-GBUSH,0.7558095669211478
2692-BUCFV,0.7556506571419572
7901-HXJVA,0.7555040608131042
2823-LKABH,0.7552017679853039
8819-IMISP,0.7549944592537233
7339-POGZN,0.7547975034456879
0093-EXYQL,0.7535474564035178
7562-UXTPG,0.7531468385281154
1730-ZMAME,0.7530084748532391
9398-MMQTO,0.7528485523946316
0376-OIWME,0.7526363628223655
3966-HRMZA,0.7523409518812765
7853-OETYL,0.7521446308340352
9518-XXBXE,0.7521054355437303
7852-LECYP,0.7518057471555134
5173-WXOQV,0.7511602967702562
3234-VKACU,0.7510478917992001
6402-EJMWF,0.7509656541367113
7126-RBHSD,0.7508028139250928
2974-GGUXS,0.7507173620809378
6693-FRIRW,0.7502550592422111
8486-AYEQH,0.749374113169689
6034-YMTOB,0.7486851387765495
2604-IJPDU,0.7483178728696156
9979-RGMZT,0.7483065028832403
6859-RKMZJ,0.7462086772669079
0221-WMXNQ,0.7458863001290773
2694-CIUMO,0.7453942830332394
6377-WHAOX,0.7450665994566167
7586-ZATGZ,0.7450341548178959
5647-FXOTP,0.7447819817633354
2675-DHUTR,0.7445044797254274
2874-YXVVA,0.7444920399071154
9053-EJUNL,0.7442165728182307
7129-ACFOG,0.7438293601811968
5144-TVGLP,0.7437915954032918
5356-CSVSQ,0.7436487319537188
4570-QHXHL,0.7435545236702836
5950-AAAGJ,0.7430364619909778
0430-IHCDJ,0.7428081107331277
1536-HBSWP,0.7427595688054742
3716-UVSPD,0.7427423964883502
3481-JHUZH,0.7426590939986963
4128-ETESU,0.7424131474840839
2782-LFZVW,0.74212458891808
1100-DDVRV,0.7421183085436477
7048-GXDAY,0.7417420924738793
6218-KNUBD,0.7413478694480226
3088-LHEFH,0.7407814113601345
2988-PLAHS,0.7405531884940949
1230-QAJDW,0.7400984643852563
6458-CYIDZ,0.740051036140185
4062-HBMOS,0.7390618666144063
6212-ATMLK,0.7383609586843878
5533-NHFRF,0.7382772403294121
0541-FITGH,0.7378185390499495
5568-DMXZS,0.737595080350093
7798-JVXYM,0.7374592045851122
1335-NTIUC,0.7373526329479079
4238-JSSWH,0.7369789668155117
5175-WLYXL,0.7368653557275529
2227-JRSJX,0.7368169224348968
4226-KKDON,0.7366227078663784
6692-YQHXC,0.7361359577105439
6557-BZXLQ,0.736056586552602
1173-NOEYG,0.7358184954438635
2070-XYMFH,0.734816958659617
0410-IPFTY,0.7348131560033858
3352-ALMCK,0.734693315484003
1471-GIQKQ,0.7345520592882508
3587-PMCOY,0.7345510448312312
4065-JJAVA,0.7345389160611755
6185-TASNN,0.7344454411287696
4706-DGAHW,0.7344133042679357
1942-OQFRW,0.7343782430429147
8720-RQSBJ,0.7343782430429147
1478-VPOAD,0.7343723992181823
6635-CPNUN,0.734323543071239
2085-BOJKI,0.7341445190490978
4195-NZGTA,0.7338300278116987
4931-TRZWN,0.7336741451815665
2800-QQUSO,0.7331539834495684
8645-KWHJO,0.7331020001365374
0212-ISBBF,0.7330698892497586
8785-CJSHH,0.7327726979224476
9620-ENEJV,0.7327278491276267
8189-XRIKE,0.7326368175347181
3137-LUPIX,0.732469894014921
2582-FFFZR,0.7323203375914465
3737-XBQDD,0.7321258138329163
8012-SOUDQ,0.7321224823392363
5222-IMUKT,0.7318600400851998
9508-ILZDG,0.7316786376606885
8887-IPQNC,0.7309686609495766
5626-MGTUK,0.7307444121000908
7567-ECMCM,0.7306609989024334
4581-LNWUM,0.730129795307985
1845-ZLLIG,0.729874286569152
7658-UYUQS,0.7298569233991666
6127-IYJOZ,0.7297472796363074
5133-POWUA,0.7297458025903755
3566-HJGPK,0.7297384172844709
2275-RBYQS,0.7297339860399326
8950-MTZNV,0.7297206920318419
8710-YGLWG,0.7297192148944177
8180-AKMJV,0.729708874790132
0082-LDZUE,0.7297014888488768
3961-SXAXY,0.729694102780557
9214-EKVXR,0.7296926255516455
6650-VJONK,0.729688193834416
6135-OZQVA,0.7295834399776203
6078-VESFR,0.7292980521764576
7537-RBWEA,0.7291353482456188
4367-NHWMM,0.7291279524498263
1818-ESQMW,0.7279929668474017
4465-VDKIQ,0.7273677695518321
6481-ESCNL,0.7267624135916154
3798-EPWRR,0.7265842774943169
4537-DKTAL,0.7265634470502441
1728-BQDMA,0.7265128547085917
5019-GQVCR,0.7264104408545652
5960-MVTUK,0.7262942247678645
4280-DLSHD,0.7258421717101115
1346-UFHAX,0.7258221418281536
1907-YLNYW,0.7256430907911877
4236-UJPWO,0.7254311675233127
8993-IZEUX,0.7253096533469348
9714-EDSUC,0.7247065253043663
8272-ONJLV,0.7245657271191872
3345-PBBFH,0.7242775004092062
6704-UTUKK,0.7242435406974974
0916-QOFDP,0.7237325080353265
2122-YWVYA,0.723427517359799
1855-AGAWH,0.7233234379709449
6789-HJBWG,0.7227485684092514
1849-RJYIG,0.7227096137335851
3323-CPBWR,0.7226457896639852
2587-EKXTS,0.7225814420396259
5129-JLPIS,0.7224484494599075
5365-LLFYV,0.722429422796737
9992-UJOEL,0.7220432883804069
2495-KZNFB,0.7219774921430987
7030-NJVDP,0.7219011724782638
5968-VXZLG,0.7218974630826784
3278-FSIXX,0.7214852902376794
5515-RUGKN,0.7212508777058577
9944-AEXBM,0.7212098566904395
6243-OZGFH,0.7209601982448357
9638-JIQYA,0.7207472584803172
1310-QRITU,0.7207026610087921
5461-QKNTN,0.7203725016316613
4080-IIARD,0.720315018248033
6486-LHTMA,0.7202456673287646
1035-IPQPU,0.7201973824897013
5392-AKEMH,0.7200828827834713
4553-DVPZG,0.7199166872012168
9278-VZKCD,0.7194417728712971
7233-DRTRF,0.7191291173219498
7460-ITWWP,0.7190659180741996
3733-LSYCE,0.7189649727871333
0374-IOEGQ,0.7185432202590513
2347-WKKAE,0.7184337483883249
1550-EENBN,0.7184052779936877
7967-HYCDE,0.7180697288991553
2018-QKYGT,0.7173457357274426
9793-WECQC,0.7172569864523585
9743-DQKQW,0.7172418183892039
5168-MSWXT,0.7171836651487773
4522-AKYLR,0.7171387263905926
8096-LOIST,0.7168488875455303
5609-IMCGG,0.7156474982378319
9469-WEJBT,0.7155988228304188
0365-GXEZS,0.7153606714777013
0141-YEAYS,0.715237614354679
0106-GHRQR,0.7149924000145971
4619-EVPHY,0.7148678353864022
2272-UOINI,0.7146622796328053
1482-OXZSY,0.7146503600397537
9026-LHEVG,0.7144375811236601
5153-RTHKF,0.7143577686020001
9699-UBQFS,0.7132541726484062
0666-UXTJO,0.7131900100638565
4273-MBHYA,0.712953777100515
3987-KQDDU,0.7122221867657474
4760-THGOT,0.7119441362621758
5895-QSXOD,0.7119254288567207
9169-BSVIN,0.7116663062886583
7895-VONWT,0.7114049007161363
7020-OZKXZ,0.7113075646424901
7982-VCELR,0.7111928596671541
2257-BOVXD,0.71077391180647
2675-OTVVJ,0.7106908669896136
3688-FTHLT,0.7105443206997845
1465-LNTLJ,0.7101161681055425
7901-TBKJX,0.7093945406329766
5424-RLQLC,0.7085303961269577
2105-PHWON,0.7068193042561584
5949-HGVJL,0.7068101705099491
4257-GAESD,0.7067642648532363
9777-WJJPR,0.7066687924558797
6339-DKLMK,0.7066527158354406
1469-LBJQJ,0.706142787357033
9348-YVOMK,0.7059152669617704
3665-JATSN,0.7050499487977125
9272-LSVYH,0.7048894997160708
7410-OIEDU,0.7048268911055579
0463-ZSDNT,0.7045269138438132
2378-VTKDH,0.7044959758066318
6862-CQUMB,0.704244759155099
2657-VPXTA,0.7035981246795652
9450-TRJUU,0.7034300438534701
3191-CSNMG,0.70319310158598
7181-OQCUT,0.7031602697439417
4526-ZJJTM,0.7030667954480848
2960-NKRSO,0.7029703581202204
7129-CAKJW,0.7028628795656413
9667-TKTVZ,0.7027706701119114
1928-BXYIV,0.7018689972156835
4727-MCYZG,0.7014553893900349
2103-ZRXFN,0.7013668525885737
1910-FMXJM,0.70136523375573
6614-VBEGU,0.7012538380926312
9108-EJFJP,0.7011284704438216
7401-RUBNK,0.7008591529026137
0356-ERHVT,0.7001015760314228
0585-EGDDA,0.6997262984559917
2792-LSHWX,0.6994843403330486
2038-LLMLM,0.6994162354503562
7055-HNEOJ,0.6988624350008847
9168-INPSZ,0.6987323749738742
3969-GYXEL,0.6987271624846263
1013-QCWAM,0.698435803111562
7929-DMBCV,0.6981242557736536
4680-KUTAJ,0.6976127755394514
1635-FJFCC,0.6971510930398362
3014-WJKSM,0.6964264067533005
6075-SLNIL,0.6963152628273938
9576-SYUHJ,0.6957534050584806
6745-JEFZB,0.694588077659682
3094-JOJAI,0.6945367756559305
5649-RXQTV,0.6939835947265569
0177-PXBAT,0.6938548726317857
6710-HSJRD,0.6937838085699489
8654-DHAOW,0.6933213816422745
5886-VLQVU,0.6924117659843204
6416-YJTTB,0.6923030424710793
3005-TYFRD,0.6916648060264122
0311-QYWSS,0.6911938423553331
2474-LCNUE,0.6911685035023027
1608-GMEWB,0.6907507441035293
5712-AHQNN,0.6907418874114534
7145-FEJWU,0.6906941792947401
2476-YGEFM,0.6903244420377217
4718-DHSMV,0.6902309399550505
5331-RGMTT,0.6892462734037775
2786-GCDPI,0.6887783163545717
3466-RITXD,0.6887772441637524
1320-REHCS,0.6887411627305524
2178-PMGCJ,0.6887278919363269
4391-LNRXK,0.6886621404403157
5438-QMDDL,0.6882254958835908
0468-YRPXN,0.688034400383267
4636-JGAAI,0.6879450858373583
3082-VQXNH,0.6879065480436941
6985-HAYWX,0.68788054543639
9732-EQMWY,0.687737246356907
6786-OBWQR,0.6875156831501532
6542-LWGXJ,0.6873869535203575
6591-QGOYB,0.6873529948682457
8544-GOQSH,0.6871166597791496
1564-HJUVY,0.6865565406825784
9261-WDCAF,0.6862724879872016
0003-MKNFE,0.6857446944753669
0829-XXPLX,0.6852668537502393
7268-IGMFD,0.6847803342773766
9631-XEYKE,0.6846618733149055
5816-SCGFC,0.684560479382515
0641-EVBOJ,0.6841637907094652
2921-XWDJH,0.6836613802098386
7529-ZDFXI,0.6833793857162197
9281-OFDMF,0.6827241999599617
4109-CYRBD,0.6823366072211142
0015-UOCOJ,0.6821819698225705
6729-GDNGC,0.6819269154799474
8751-EDEKA,0.6815724559466164
4220-TINQT,0.6815337533089936
8242-JSVBO,0.6814195009060745
7905-TVXTA,0.6809421788909038
9761-XUJWD,0.6805656268809761
7277-OZCGZ,0.680546503280636
6988-CJEYV,0.6797073426616124
0295-QVKPB,0.679633723262945
1685-BQULA,0.6785395781389342
0822-QGCXA,0.6784084407496034
3197-ARFOY,0.6783471878795647
4860-IJUDE,0.677767749933195
3714-NTNFO,0.6774629995941484
3446-QDSZF,0.6773708244881764
9547-ITEFG,0.6772892901743485
2432-TFSMK,0.6762105032234955
2277-VWCNI,0.6761018184454769
6646-JPPHA,0.6758417910823754
4811-JBUVU,0.6756690908059813
4329-YPDDQ,0.6747759594243137
3873-NFTGI,0.6738938457206048
6259-WJQLC,0.6736879484165236
9314-IJWSQ,0.673248014400218
9774-NRNAU,0.6731534766529762
5118-MUEYH,0.6731480565305769
1169-WCVAK,0.6724135765940553
7504-UWHNB,0.6718622077138571
2573-GYRUU,0.6714466569647676
